type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2019-08-22 21:33:06.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:24691?seid=1278812. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2019-07-06)	http://arctos.database.museum/guid/UAM:Mamm:24691	UAM	1		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=44 kg; reproductive data=ovulated, not pregnant ; unformatted measurements=Verbatim weight=44 kg;ToL=1528;TaL=84;HF=307;E=116; ; total length=1528 mm; tail length=84 mm; hind foot with claw=307 mm; ear from notch=116 mm	http://arctos.database.museum/guid/UAM:Mamm:24691?seid=1278812	UAM:Mamm:24691		Collector(s): B. W. O'Gara; Preparator(s): K. J. Bagne	1	female						skull; hyoid; mandible; skeleton, postcranial						original identifier=KJB 6	crooked right horn	http://arctos.database.museum/guid/UAM:Mamm:24691					"<i>Oreamnos americanus</i> (accepted ID) identified by unknown on 2000-09-12; method: legacy<br><i>Oreamnos americanus</i> identified by David W. Nagorsen, Grant Keddie <i>sensu</i> <a href="http://arctos.database.museum/publication/46">Nagorsen and Keddie 2000</a>; method: type specimen Remark: ID from citation in Nagorsen and Keddie 2000."					1992-02-25		56	56	1992	02	25	25 Feb 1992								North America, United States, Montana, Sanders County	North America				United States		Montana	Sanders County		National Bison Range	National Bison Range									unknown		47.3333333333	-114.2166666667	unknown	2000		47d 20m 0s N/114d 13m 0s W			deg. min. sec.				unknown	2000-09-09	not recorded	collector's notation	unverified																					A	"voucher of <a href="http://arctos.database.museum/name/Oreamnos americanus">Oreamnos americanus</a>, page 675 in <a href="http://arctos.database.museum/publication/46">Nagorsen and Keddie 2000</a>"	unknown	2000-09-12		legacy				Oreamnos americanus					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  (de Blainville, 1816)	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Oreamnos		americanus		species				ICZN			1528	total length	0	44000	0		female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2019-07-06)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2019-07-06	2019-09-22	no migrator	0	0	0	0	0	specimen	1
PhysicalObject	2015-02-20	CCBY		http://vertnet.org/resources/norms.html	Museum of Texas Tech University (TTU). TTU Mammals Collection. Record ID: urn:catalog:TTU:Mammals:19909. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	http://portal.vertnet.org/o/ttu/mammals?id=urn-catalog-ttu-mammals-19909	urn:lsid:biocol.org:col:34902			TTU	Mammals		PreservedSpecimen				urn:catalog:TTU:Mammals:19909	19909	2	KASCHKE, M R		female					present	SN | skeleton | skull																	TK920435																| United States | Montana | Lake Co |  |  |  |	North America				United States	US	Montana	Lake		MOIESE, NATIONAL BISON RANGE	UNITED STATES | MONTANA | LAKE CO | MOIESE, NATIONAL BISON RANGE											47.3723297	-114.2680511	WGS84	187					decimal degrees				Elizabeth Campbell (UMMZ)	2002-12-17	VertNet Georeferencing Guidelines	Topozone.com	requires verification																														Bison bison bison					BISON	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bison		bison	bison	subspecies				ICZN									female		Museum of Texas Tech University (TTU). TTU Mammals Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862	heath.garner@ttu.edu	Heath Garner	2015-02-26	2016-08-12	2015-01-27	0	0	0	0		specimen	0
PhysicalObject	2015-02-20	CCBY		http://vertnet.org/resources/norms.html	Museum of Texas Tech University (TTU). TTU Mammals Collection. Record ID: urn:catalog:TTU:Mammals:25228. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	http://portal.vertnet.org/o/ttu/mammals?id=urn-catalog-ttu-mammals-25228	urn:lsid:biocol.org:col:34902			TTU	Mammals		PreservedSpecimen				urn:catalog:TTU:Mammals:25228	25228	5	KASCHKE, M R		male					present	SN | skeleton | skull																	TK920433																| United States | Montana | Lake Co |  |  |  |	North America				United States	US	Montana	Lake		MOIESE, NATIONAL BISON RANGE	UNITED STATES | MONTANA | LAKE CO | MOIESE, NATIONAL BISON RANGE											47.3723297	-114.2680511	WGS84	187					decimal degrees				Elizabeth Campbell (UMMZ)	2002-12-17	VertNet Georeferencing Guidelines	Topozone.com	requires verification																														Ovis canadensis canadensis					OVIS	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis		canadensis	canadensis	subspecies				ICZN									male		Museum of Texas Tech University (TTU). TTU Mammals Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862	heath.garner@ttu.edu	Heath Garner	2015-02-26	2016-08-12	2015-01-27	0	0	0	0		specimen	0
PhysicalObject	2015-02-20	CCBY		http://vertnet.org/resources/norms.html	Museum of Texas Tech University (TTU). TTU Mammals Collection. Record ID: urn:catalog:TTU:Mammals:19908. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	http://portal.vertnet.org/o/ttu/mammals?id=urn-catalog-ttu-mammals-19908	urn:lsid:biocol.org:col:34902			TTU	Mammals		PreservedSpecimen				urn:catalog:TTU:Mammals:19908	19908	1	KASCHKE, M R		male					present	SN | skeleton | skull																	TK920434																| United States | Montana | Lake Co |  |  |  |	North America				United States	US	Montana	Lake		MOIESE, NATIONAL BISON RANGE	UNITED STATES | MONTANA | LAKE CO | MOIESE, NATIONAL BISON RANGE											47.3723297	-114.2680511	WGS84	187					decimal degrees				Elizabeth Campbell (UMMZ)	2002-12-17	VertNet Georeferencing Guidelines	Topozone.com	requires verification																														Cervus elaphus nelsoni					CERVUS	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Cervus		elaphus	nelsoni	subspecies				ICZN									male		Museum of Texas Tech University (TTU). TTU Mammals Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals (source published on 2015-02-26)	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862	heath.garner@ttu.edu	Heath Garner	2015-02-26	2016-08-12	2015-01-27	0	0	0	0		specimen	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 2114562b-b47c-47bd-b1b5-f9aaf3dd400a. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415955	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				2114562b-b47c-47bd-b1b5-f9aaf3dd400a	415955		Timothy Barksdale		male			forage		present			http://macaulaylibrary.org/video/415955					male forage. CU. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_037											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 2ca83e9d-759a-43ef-b17a-e018cfcc2663. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415948	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				2ca83e9d-759a-43ef-b17a-e018cfcc2663	415948		Timothy Barksdale		female,male			defecate; forage		present			http://macaulaylibrary.org/video/415948					female urinate, then male sniff urine, stand with mouth open, urinate, defecate, forage. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_030											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 357ee1ee-c4e4-4440-a698-94035ee7e917. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415942	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				357ee1ee-c4e4-4440-a698-94035ee7e917	415942		Timothy Barksdale		male			forage		present			http://macaulaylibrary.org/video/415942					male forage, scent mark. HEAT. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_024											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 3b7ef92f-fe5d-4a38-8730-72ef8d475f73. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415922	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				3b7ef92f-fe5d-4a38-8730-72ef8d475f73	415922		Timothy Barksdale					eat		present			http://macaulaylibrary.org/video/415922					HEAT, TALK, eat. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_004											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 4e0b9e07-3492-47cc-8cab-275ea8dd875d. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415930	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				4e0b9e07-3492-47cc-8cab-275ea8dd875d	415930		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415930					forage. TRAFFIC. [SUBJECT Mammal - Pronghorn, Whitetail Deer] ISCI:TB1_OSD294_012											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 768af2ef-4565-4c82-9f23-dfbdeb34c0f5. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415936	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				768af2ef-4565-4c82-9f23-dfbdeb34c0f5	415936		Timothy Barksdale		male			forage		present			http://macaulaylibrary.org/video/415936					male forage, scent mark. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_018											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 786782c4-9700-4ef1-b996-2f7e0fea6585. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415966	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				786782c4-9700-4ef1-b996-2f7e0fea6585	415966		Timothy Barksdale					forage; rest		present			http://macaulaylibrary.org/video/415966					herd rest, forage. [SUBJECT Mammal - Bighorn Sheep] ISCI:TB1_OSD294_048											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Ovis canadensis						Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis		canadensis		species			Bighorn Sheep	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 7a160cc5-c003-4ac3-9740-08e650043439. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415957	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				7a160cc5-c003-4ac3-9740-08e650043439	415957		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415957					run. TRAFFIC. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_039											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: 9b2b648e-9f29-4d0a-af4b-cbfa129de540. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415937	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				9b2b648e-9f29-4d0a-af4b-cbfa129de540	415937		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415937					forage. HEAT. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_019											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: ba91c685-b532-450e-9754-86279fb125c6. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415935	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				ba91c685-b532-450e-9754-86279fb125c6	415935		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415935					eat. [SUBJECT Mammal - White-tailed Deer, Pronghorn] ISCI:TB1_OSD294_017											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: bc455aa4-6444-433a-baa5-84099eba1833. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415943	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				bc455aa4-6444-433a-baa5-84099eba1833	415943		Timothy Barksdale		female			forage		present			http://macaulaylibrary.org/video/415943					female forage. HEAT. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_025											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: be055f75-ca4f-4322-b0b2-4ce582c10bbb. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415927	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				be055f75-ca4f-4322-b0b2-4ce582c10bbb	415927		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415927					forage, stomp foot. TRAFFIC, TALK. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_009											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
MovingImage	2015-11-04	CC0		http://vertnet.org/resources/norms.html	Macaulay Library. Macaulay Library Audio and Video Collection. Record ID: bf2eeece-dbe5-4f32-83dd-701710c871ed. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	http://macaulaylibrary.org/video/415959	urn:lsid:biocol.org:col:34939			CLO	ML		MachineObservation				bf2eeece-dbe5-4f32-83dd-701710c871ed	415959		Timothy Barksdale					forage		present			http://macaulaylibrary.org/video/415959					herd forage. WS. [SUBJECT Mammal - Pronghorn] ISCI:TB1_OSD294_041											1999-08-28		240	240	1999	8	28	28-Aug-1999								| United States | Montana |  |  |  |  |	North America				United States	US	Montana			National Bison Range	United States | Montana | National Bison Range											47.322222	-114.211667	not recorded (forced WGS84)				47.322222	-114.211667									requires verification																														Antilocapra americana						Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana		species			Pronghorn	ICZN											Macaulay Library. Macaulay Library Audio and Video Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film (source published on 2015-11-04)	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e2e717bf-551a-4917-bdc9-4fa0f342c530	edwin.scholes@cornell.edu	Edwin Scholes III, Ph.D.	2015-11-04	2016-08-11	2015-10-15	1	0	0	0		observation	0
